Date,Open,High,Low,Close,Adj Close,Volume
2022-05-17,10562.417969,10585.118164,10504.134766,10560.557617,10560.557617,0
2022-05-18,10584.814453,10618.212891,10554.490234,10581.425781,10581.425781,0
2022-05-19,10604.198242,10618.179688,10508.416016,10603.550781,10603.550781,0
2022-05-20,10593.104492,10645.905273,10583.385742,10595.406250,10595.406250,0
2022-05-23,10621.824219,10685.293945,10621.824219,10625.677734,10625.677734,0
2022-05-24,10642.725586,10685.681641,10611.360352,10643.500000,10643.500000,0
2022-05-25,10681.678711,10681.678711,10601.606445,10682.591797,10682.591797,0
2022-05-26,10624.825195,10645.103516,10607.645508,10618.239258,10618.239258,0
2022-05-27,10626.090820,10657.243164,10601.886719,10631.740234,10631.740234,0
2022-05-30,10647.315430,10662.470703,10587.669922,10642.688477,10642.688477,0
2022-05-31,10636.858398,10653.116211,10581.519531,10638.180664,10638.180664,0
2022-06-01,10614.682617,10640.130859,10577.476563,10614.139648,10614.139648,0
2022-06-02,10596.921875,10605.682617,10473.913086,10563.861328,10563.861328,0
2022-06-03,10526.084961,10564.341797,10485.428711,10525.355469,10525.355469,0
2022-06-06,10496.226563,10523.653320,10481.738281,10494.166016,10494.166016,0
2022-06-07,10488.939453,10524.592773,10474.013672,10477.804688,10477.804688,0
2022-06-08,10525.549805,10560.155273,10480.569336,10527.580078,10527.580078,0
2022-06-09,10543.449219,10598.439453,10463.910156,10536.986328,10536.986328,0
2022-06-10,10574.641602,10574.641602,10469.413086,10576.049805,10576.049805,0
2022-06-13,10459.518555,10635.591797,10454.181641,10470.962891,10470.962891,0
2022-06-14,10619.875000,10619.875000,10555.416016,10614.866211,10614.866211,0
2022-06-15,10603.231445,10620.207031,10514.260742,10596.768555,10596.768555,0
2022-06-16,10586.762695,10725.657227,10549.519531,10590.250977,10590.250977,0
2022-06-17,10692.921875,10718.782227,10559.610352,10697.414063,10697.414063,0
2022-06-20,10666.705078,10710.321289,10645.690430,10666.052734,10666.052734,0
2022-06-21,10689.448242,10712.493164,10658.341797,10682.002930,10682.002930,0
2022-06-22,10705.973633,10723.667969,10634.842773,10706.746094,10706.746094,0
2022-06-23,10700.432617,10714.066406,10650.968750,10699.277344,10699.277344,0
2022-06-24,10696.714844,10707.380859,10665.755859,10697.100586,10697.100586,0
2022-06-27,10710.999023,10710.999023,10669.755859,10711.462891,10711.462891,0
2022-06-28,10682.064453,10712.948242,10669.875977,10676.223633,10676.223633,0
2022-06-29,10706.255859,10711.510742,10664.541016,10707.554688,10707.554688,0
2022-06-30,10680.322266,10750.263672,10649.341797,10681.437500,10681.437500,0
2022-07-01,10711.215820,10759.314453,10709.262695,10751.628906,10751.628906,0
2022-07-04,10698.432617,10756.111328,10687.551758,10698.815430,10698.815430,0
2022-07-05,10719.160156,10753.566406,10647.421875,10753.027344,10753.027344,0
2022-07-06,10700.967773,10721.361328,10661.836914,10699.939453,10699.939453,0
2022-07-07,10685.137695,10718.316406,10646.945313,10684.947266,10684.947266,0
2022-07-08,10703.905273,10708.419922,10645.325195,10695.823242,10695.823242,0
2022-07-11,10694.002930,10700.635742,10663.483398,10700.882813,10700.882813,0
2022-07-12,10688.614258,10691.315430,10626.634766,10683.083984,10683.083984,0
2022-07-13,10662.352539,10701.010742,10631.116211,10663.200195,10663.200195,0
2022-07-14,10704.941406,10807.253906,10702.572266,10702.203125,10702.203125,0
2022-07-15,10777.926758,10777.926758,10655.577148,10768.902344,10768.902344,0
2022-07-18,10721.132813,10746.359375,10620.549805,10716.073242,10716.073242,0
2022-07-19,10751.449219,10761.087891,10672.110352,10750.833984,10750.833984,0
2022-07-20,10784.067383,10794.446289,10730.179688,10785.814453,10785.814453,0
2022-07-21,10783.377930,10812.627930,10736.946289,10783.610352,10783.610352,0
2022-07-22,10840.603516,10840.603516,10772.464844,10840.096680,10840.096680,0
2022-07-25,10803.944336,10822.255859,10766.925781,10807.328125,10807.328125,0
2022-07-26,10805.897461,10824.518555,10777.978516,10805.858398,10805.858398,0
2022-07-27,10802.387695,10818.070313,10777.479492,10804.059570,10804.059570,0
2022-07-28,10804.495117,10831.448242,10761.813477,10798.765625,10798.765625,0
2022-07-29,10764.262695,10788.722656,10713.095703,10764.106445,10764.106445,0
2022-08-01,10731.230469,10805.133789,10731.230469,10729.367188,10729.367188,0
2022-08-02,10783.249023,10810.221680,10754.179688,10777.046875,10777.046875,0
2022-08-03,10776.227539,10802.235352,10747.380859,10775.838867,10775.838867,0
2022-08-04,10790.259766,10838.229492,10783.213867,10790.064453,10790.064453,0
2022-08-05,10834.784180,10850.443359,10778.139648,10834.469727,10834.469727,0
2022-08-08,10763.946289,10806.017578,10758.993164,10772.242188,10772.242188,0
2022-08-09,10757.856445,10787.889648,10749.854492,10758.488281,10758.488281,0
2022-08-10,10775.835938,10833.010742,10756.876953,10773.375000,10773.375000,0
2022-08-11,10765.079102,10799.952148,10715.549805,10781.001953,10781.001953,0
2022-08-12,10746.833008,10772.093750,10674.532227,10744.362305,10744.362305,0
2022-08-15,10693.537109,10733.512695,10688.138672,10693.303711,10693.303711,0
2022-08-16,10728.083008,10728.316406,10694.114258,10729.884766,10729.884766,0
2022-08-17,10705.931641,10715.967773,10668.641602,10706.824219,10706.824219,0
2022-08-18,10695.844727,10743.589844,10677.076172,10696.580078,10696.580078,0
2022-08-19,10721.554688,10726.182617,10672.085938,10720.935547,10720.935547,0
2022-08-22,10649.366211,10706.696289,10645.239258,10653.038086,10653.038086,0
2022-08-23,10684.550781,10691.186523,10615.327148,10685.255859,10685.255859,0
2022-08-24,10661.708008,10683.403320,10607.389648,10659.679688,10659.679688,0
2022-08-25,10647.683594,10670.222656,10624.615234,10648.409180,10648.409180,0
2022-08-26,10632.333008,10661.637695,10608.786133,10632.647461,10632.647461,0
2022-08-29,10593.776367,10673.997070,10593.322266,10600.600586,10600.600586,0
2022-08-30,10674.549805,10678.950195,10588.730469,10674.549805,10674.549805,0
2022-08-31,10622.583984,10645.923828,10600.650391,10622.697266,10622.697266,0
2022-09-01,10619.991211,10649.494141,10579.596680,10622.094727,10622.094727,0
2022-09-02,10637.402344,10643.817383,10607.583008,10637.796875,10637.796875,0
2022-09-05,10614.409180,10632.475586,10548.093750,10612.631836,10612.631836,0
2022-09-06,10614.991211,10634.113281,10582.891602,10614.704102,10614.704102,0
2022-09-07,10591.809570,10624.049805,10564.692383,10593.917969,10593.917969,0
2022-09-08,10583.325195,10616.216797,10563.312500,10587.105469,10587.105469,0
2022-09-09,10613.027344,10630.514648,10586.547852,10612.535156,10612.535156,0
2022-09-12,10593.570313,10659.982422,10580.773438,10599.365234,10599.365234,0
2022-09-13,10649.462891,10658.490234,10571.212891,10649.043945,10649.043945,0
2022-09-14,10648.850586,10653.624023,10586.526367,10648.624023,10648.624023,0
2022-09-15,10612.183594,10625.233398,10573.675781,10612.750000,10612.750000,0
2022-09-16,10603.007813,10656.348633,10568.675781,10604.399414,10604.399414,0
2022-09-19,10631.517578,10654.905273,10616.209961,10628.682617,10628.682617,0
2022-09-20,10661.796875,10677.289063,10571.740234,10660.841797,10660.841797,0
2022-09-21,10665.201172,10667.432617,10544.873047,10665.087891,10665.087891,0
2022-09-22,10581.738281,10609.912109,10507.941406,10585.967773,10585.967773,0
2022-09-23,10611.589844,10613.274414,10527.750000,10611.877930,10611.877930,0
2022-09-26,10512.475586,10577.126953,10486.343750,10508.212891,10508.212891,0
2022-09-27,10590.950195,10591.097656,10490.519531,10581.811523,10581.811523,0
2022-09-28,10565.531250,10611.343750,10508.131836,10564.429688,10564.429688,0
2022-09-29,10580.721680,10600.370117,10535.750977,10581.678711,10581.678711,0
2022-09-30,10618.937500,10656.353516,10591.391602,10620.272461,10620.272461,0
2022-10-03,10596.741211,10703.381836,10596.741211,10603.163086,10603.163086,0
2022-10-04,10688.981445,10691.959961,10642.495117,10686.329102,10686.329102,0
2022-10-05,10668.390625,10709.556641,10635.060547,10668.353516,10668.353516,0
2022-10-06,10699.848633,10709.259766,10586.250000,10696.088867,10696.088867,0
2022-10-07,10660.324219,10682.604492,10621.394531,10665.360352,10665.360352,0
2022-10-10,10626.722656,10676.596680,10582.556641,10625.833984,10625.833984,0
2022-10-11,10676.844727,10705.884766,10651.736328,10675.878906,10675.878906,0
2022-10-12,10682.968750,10720.324219,10649.934570,10680.964844,10680.964844,0
2022-10-13,10696.033203,10737.806641,10606.958984,10693.176758,10693.176758,0
2022-10-14,10753.875000,10872.839844,10753.875000,10754.476563,10754.476563,0
2022-10-17,10822.458008,10882.394531,10818.964844,10820.710938,10820.710938,0
2022-10-18,10884.516602,10914.169922,10864.625000,10886.278320,10886.278320,0
2022-10-19,10912.241211,10917.700195,10865.484375,10914.700195,10914.700195,0
2022-10-20,10954.523438,10955.252930,10888.836914,10954.600586,10954.600586,0
2022-10-21,10945.271484,10971.800781,10875.679688,10940.717773,10940.717773,0
2022-10-24,11023.361328,11023.594727,10885.860352,11017.919922,11017.919922,0
2022-10-25,10986.606445,10998.246094,10937.733398,10987.920898,10987.920898,0
2022-10-26,10973.221680,11069.779297,10946.801758,10974.150391,10974.150391,0
2022-10-27,11055.720703,11096.889648,11013.500000,11051.317383,11051.317383,0
2022-10-28,11045.890625,11055.288086,10996.994141,11046.125977,11046.125977,0
2022-10-31,11005.231445,11061.866211,11003.321289,11030.930664,11030.930664,0
2022-11-01,11056.426758,11085.942383,11017.556641,11058.152344,11058.152344,0
2022-11-02,11091.357422,11091.357422,11053.781250,11090.808594,11090.808594,0
2022-11-03,11066.536133,11114.948242,11032.290039,11065.990234,11065.990234,0
2022-11-04,11100.364258,11151.938477,11040.782227,11097.944336,11097.944336,0
2022-11-07,11173.418945,11173.418945,11097.812500,11214.799805,11214.799805,0
2022-11-08,11183.766602,11212.666992,11136.178711,11185.283203,11185.283203,0
2022-11-09,11188.866211,11212.622070,11158.617188,11190.666992,11190.666992,0
2022-11-10,11189.898438,11233.851563,11168.070313,11189.060547,11189.060547,0
2022-11-11,11202.943359,11275.617188,11094.033203,11203.064453,11203.064453,0
2022-11-14,11275.275391,11339.733398,11240.726563,11425.657227,11425.657227,0
2022-11-15,11321.414063,11372.648438,11297.118164,11315.435547,11315.435547,0
2022-11-16,11350.047852,11423.690430,11322.818359,11349.675781,11349.675781,0
2022-11-17,11429.801758,11442.193359,11382.976563,11426.631836,11426.631836,0
2022-11-18,11431.937500,11448.004883,11381.541016,11432.727539,11432.727539,0
2022-11-21,11402.000000,11404.411133,11359.494141,11395.247070,11395.247070,0
2022-11-22,11400.833008,11411.778320,11348.669922,11401.794922,11401.794922,0
2022-11-23,11372.155273,11393.945313,11304.889648,11372.155273,11372.155273,0
2022-11-24,11348.733398,11397.460938,11342.676758,11348.445313,11348.445313,0
2022-11-25,11344.181641,11446.898438,11334.252930,11344.099609,11344.099609,0
2022-11-28,11374.180664,11453.710938,11374.180664,11387.657227,11387.657227,0
2022-11-29,11417.590820,11471.383789,11399.970703,11416.845703,11416.845703,0
2022-11-30,11434.003906,11499.482422,11428.104492,11433.296875,11433.296875,0
2022-12-01,11500.023438,11520.789063,11350.629883,11501.326172,11501.326172,0
2022-12-02,11344.654297,11430.209961,11268.789063,11343.355469,11343.355469,0
2022-12-05,11424.655273,11467.439453,11379.728516,11380.811523,11380.811523,0
2022-12-06,11434.384766,11550.026367,11405.408203,11433.836914,11433.836914,0
2022-12-07,11498.787109,11531.007813,11421.742188,11497.729492,11497.729492,0
2022-12-08,11507.542969,11533.108398,11476.875977,11507.542969,11507.542969,0
2022-12-09,11520.839844,11553.167969,11446.382813,11522.542969,11522.542969,0
2022-12-12,11500.762695,11573.613281,11498.442383,11485.878906,11485.878906,0
2022-12-13,11571.102539,11586.360352,11517.988281,11572.536133,11572.536133,0
2022-12-14,11541.317383,11605.433594,11531.541016,11542.173828,11542.173828,0
2022-12-15,11481.866211,11590.019531,11480.163086,11486.977539,11486.977539,0
2022-12-16,11485.483398,11525.726563,11479.327148,11486.327148,11486.327148,0
2022-12-19,11487.156250,11518.989258,11457.628906,11471.562500,11471.562500,0
2022-12-20,11471.668945,11552.164063,11464.254883,11470.696289,11470.696289,0
2022-12-21,11512.516602,11557.484375,11483.266602,11512.431641,11512.431641,0
2022-12-22,11480.906250,11567.918945,11476.338867,11480.056641,11480.056641,0
2022-12-23,11511.094727,11571.079102,11496.638672,11511.350586,11511.350586,0
2022-12-26,11533.224609,11614.784180,11491.910156,11533.224609,11533.224609,0
2022-12-27,11585.541992,11658.872070,11585.541992,11586.488281,11586.488281,0
2022-12-28,11584.687500,11712.585938,11582.109375,11589.846680,11589.846680,0
2022-12-29,11703.748047,11713.733398,11563.956055,11701.493164,11701.493164,0
2022-12-30,11624.921875,11646.822266,11468.156250,11624.662109,11624.662109,0
